,image_id,question,question_id,answer
12296,900082852,Is the sun out?,900082852,yes
12297,16788,Can you see the whole sun?,167881,no
12298,900167881,Can you see the whole sun?,900167881,yes
12299,15344,Is the young man nervous about the white cat?,153440,no
12300,900153440,Is the young man nervous about the white cat?,900153440,yes
12301,15234,Is the man waiting for a guest?,152341,yes
12302,900152341,Is the man waiting for a guest?,900152341,no
12303,19179,Do the curtains look clean?,191792,yes
12304,900191792,Do the curtains look clean?,900191792,no
12305,11237,Will the dog get woken up?,112370,yes
12306,900112370,Will the dog get woken up?,900112370,no
12307,1960,Is there a TV between the two windows?,19602,yes
12308,900019602,Is there a TV between the two windows?,900019602,no
12309,412,Is the man alone?,4121,yes
12310,900004121,Is the man alone?,900004121,no
12311,3048,Is the little pink horse look like a real horse?,30482,no
12312,1590,Is the television on?,15902,yes
12313,900015902,Is the television on?,900015902,no
12314,18096,Are the curtains tan?,180962,no
12315,900180962,Are the curtains tan?,900180962,yes
12316,17198,Is the woman wanting to run up to the monkey bars?,171982,no
12317,900171982,Is the woman wanting to run up to the monkey bars?,900171982,yes
12318,5282,Was the cat on the table?,52821,no
12319,900052821,Was the cat on the table?,900052821,yes
12320,15980,Is the woman on the left wanting to swim in the pond?,159801,no
12321,900159801,Is the woman on the left wanting to swim in the pond?,900159801,yes
12322,15000,Is the deer hunting the man?,150002,no
12323,900150002,Is the deer hunting the man?,900150002,yes
12324,14540,Is there anything hanging on the coat rack?,145400,no
12325,900145400,Is there anything hanging on the coat rack?,900145400,yes
12326,11761,Is there a fire in the fireplace?,117612,yes
12327,12177,Is the little girl walking across monkey bars?,121772,no
12328,900121772,Is the little girl walking across monkey bars?,900121772,yes
12329,2989,Does the woman in the picture have her arms crossed?,29892,yes
12330,13784,Are there ants in the picnic basket?,137841,no
12331,10080,Is the gray cat running?,100802,no
12332,900100802,Is the gray cat running?,900100802,yes
12333,6995,Is the bench too close to the pond?,69950,no
12334,900069950,Is the bench too close to the pond?,900069950,yes
12335,17079,Does this dog belong to the man?,170792,yes
12336,900170792,Does this dog belong to the man?,900170792,no
12337,15077,Is he happy?,150772,yes
12338,900150772,Is he happy?,900150772,no
12339,7814,Is the man hot?,78142,yes
12340,900078142,Is the man hot?,900078142,no
12341,11094,Does the tree have leaves?,110942,yes
12342,900110942,Does the tree have leaves?,900110942,no
12343,13900,Is there a slide?,139002,no
12344,900139002,Is there a slide?,900139002,yes
12345,4450,Are they happy to see each other?,44500,yes
12346,900044500,Are they happy to see each other?,900044500,no
12347,699,Is one meal that is cooking normally considered more casual?,6990,yes
12348,900006990,Is one meal that is cooking normally considered more casual?,900006990,no
12349,1325,Are they on a picnic?,13251,no
12350,900013251,Are they on a picnic?,900013251,yes
12351,18989,Is he playing football by himself?,189892,yes
12352,900189892,Is he playing football by himself?,900189892,no
12353,14086,Are there 3 windows?,140860,yes
12354,900140860,Are there 3 windows?,900140860,no
12355,2132,Is the man taking a nap on a red couch?,21320,no
12356,900021320,Is the man taking a nap on a red couch?,900021320,yes
12357,4758,Is the coat rack near a door?,47581,no
12358,900047581,Is the coat rack near a door?,900047581,yes
12359,13480,Is she facing the table?,134802,no
12360,900134802,Is she facing the table?,900134802,yes
12361,8177,Is the man going bald?,81770,yes
12362,900081770,Is the man going bald?,900081770,no
12363,6440,Is the old man going to answer the door?,64400,yes
12364,900064400,Is the old man going to answer the door?,900064400,no
12365,9838,Are the flowers dying?,98382,no
12366,900098382,Are the flowers dying?,900098382,yes
12367,2295,Is anyone sitting on the bench?,22950,no
12368,900022950,Is anyone sitting on the bench?,900022950,yes
12369,2937,Is the pink toy soft?,29372,yes
12370,900029372,Is the pink toy soft?,900029372,no
12371,16976,Is there music in the park?,169762,yes
12372,7985,Are there any clouds in the sky?,79851,no
12373,900079851,Are there any clouds in the sky?,900079851,yes
12374,8080,Is there a sun in the paintings?,80800,yes
12375,900080800,Is there a sun in the paintings?,900080800,no
12376,5154,Will the boy drop his pizza?,51541,no
12377,900051541,Will the boy drop his pizza?,900051541,yes
12378,4629,Is the lady in white in love with the boy?,46290,yes
12379,900046290,Is the lady in white in love with the boy?,900046290,no
12380,19558,Is the wind blowing?,195582,no
12381,16784,Does the game system most likely belong to one of her children?,167842,yes
12382,17894,Is the adult yelling at the child?,178942,yes
12383,900178942,Is the adult yelling at the child?,900178942,no
12384,14735,Are they drinking the same kind of wine?,147350,no
12385,900147350,Are they drinking the same kind of wine?,900147350,yes
12386,11683,Is the person sitting?,116830,yes
12387,900116830,Is the person sitting?,900116830,no
12388,15802,Is he celebrating getting the fire lit?,158022,yes
12389,900158022,Is he celebrating getting the fire lit?,900158022,no
12390,7640,Is the woman drinking alcohol?,76401,no
12391,900076401,Is the woman drinking alcohol?,900076401,yes
12392,12400,Are they a couple?,124002,no
12393,900124002,Are they a couple?,900124002,yes
12394,3253,Is it sunny out?,32530,yes
12395,900032530,Is it sunny out?,900032530,no
12396,6881,Did the boy faint and fall off the couch?,68812,no
12397,900068812,Did the boy faint and fall off the couch?,900068812,yes
12398,3477,Is the woman angry?,34772,yes
12399,900034772,Is the woman angry?,900034772,no
12400,5917,Is the man reaching for the kitten?,59171,yes
12401,900059171,Is the man reaching for the kitten?,900059171,no
12402,1291,Is the man in the red shirt jealous?,12911,yes
12403,900012911,Is the man in the red shirt jealous?,900012911,no
12404,2203,Is the woman touching the bike?,22030,yes
12405,900022030,Is the woman touching the bike?,900022030,no
12406,15955,Do the man and the boy have the same type and color of bicycle?,159550,yes
12407,535,Is the baby lying next to her?,5351,yes
12408,900005351,Is the baby lying next to her?,900005351,no
12409,12407,Does the tablecloth match the curtains?,124071,yes
12410,900124071,Does the tablecloth match the curtains?,900124071,no
12411,19307,Is the bunny running toward the man?,193071,no
12412,900193071,Is the bunny running toward the man?,900193071,yes
12413,19221,Do the windows have 4 straight sides?,192212,yes
12414,900192212,Do the windows have 4 straight sides?,900192212,no
12415,4974,Is the man on the blanket laughing at himself for being single?,49741,no
12416,900049741,Is the man on the blanket laughing at himself for being single?,900049741,yes
12417,7353,Is it a cloudy day?,73532,yes
12418,900073532,Is it a cloudy day?,900073532,no
12419,19044,Is the dog leading them?,190442,yes
12420,900190442,Is the dog leading them?,900190442,no
12421,4533,Are two people reading books?,45331,no
12422,900045331,Are two people reading books?,900045331,yes
12423,4281,Is the woman rubbing her leg?,42812,yes
12424,900042812,Is the woman rubbing her leg?,900042812,no
12425,4997,Do the man and woman like each other?,49972,yes
12426,900049972,Do the man and woman like each other?,900049972,no
12427,1340,Does the girl have shoes on?,13402,yes
12428,19300,Are the paintings identical?,193002,yes
12429,900193002,Are the paintings identical?,900193002,no
12430,3696,Are they enjoying themselves?,36962,yes
12431,900036962,Are they enjoying themselves?,900036962,no
12432,4305,Is there a fire going in the fireplace?,43052,yes
12433,5808,Is the girl alone?,58080,yes
12434,900058080,Is the girl alone?,900058080,no
12435,3053,Is she playing soccer?,30531,no
12436,900030531,Is she playing soccer?,900030531,yes
12437,11625,Is there a plant?,116250,yes
12438,900116250,Is there a plant?,900116250,no
12439,17744,Is anyone sitting in the chairs?,177442,no
12440,900177442,Is anyone sitting in the chairs?,900177442,yes
12441,11116,Does the weather outside look rainy and overcast?,111162,no
12442,900111162,Does the weather outside look rainy and overcast?,900111162,yes
12443,2496,Is this meal healthy?,24961,yes
12444,900024961,Is this meal healthy?,900024961,no
12445,1725,Is the man sitting?,17251,no
12446,900017251,Is the man sitting?,900017251,yes
12447,706,Is the raccoon hiding?,7061,no
12448,900007061,Is the raccoon hiding?,900007061,yes
12449,1824,Is there anybody on the monkey bars?,18241,no
12450,900018241,Is there anybody on the monkey bars?,900018241,yes
12451,16865,Is the man happy?,168650,yes
12452,900168650,Is the man happy?,900168650,no
12453,5217,Is he squatting?,52170,yes
12454,900052170,Is he squatting?,900052170,no
12455,10866,Is the dog eating a pillow?,108662,no
12456,7121,Does the squirrel have rabies?,71212,no
12457,900071212,Does the squirrel have rabies?,900071212,yes
12458,16227,Is the girl sitting in the sandbox?,162272,yes
12459,900162272,Is the girl sitting in the sandbox?,900162272,no
12460,19854,Is the dog trying to get love?,198542,yes
12461,900198542,Is the dog trying to get love?,900198542,no
12462,6115,Is the woman holding out her arms?,61152,yes
12463,900061152,Is the woman holding out her arms?,900061152,no
12464,4151,Is the cloud obscuring the sun?,41511,yes
12465,900041511,Is the cloud obscuring the sun?,900041511,no
12466,5446,Will the children eat the mushroom?,54462,no
12467,16006,Is the TV safe there?,160062,no
12468,900160062,Is the TV safe there?,900160062,yes
12469,4215,Is there a gap under the door?,42152,yes
12470,9256,Would a see saw normally be placed so close to a sidewalk and surrounded by benches?,92561,no
12471,12751,Is the TV on?,127510,no
12472,900127510,Is the TV on?,900127510,yes
12473,11554,Are the cats about to fight?,115541,yes
12474,900115541,Are the cats about to fight?,900115541,no
12475,6198,Is the woman looking to cross the other path?,61980,yes
12476,900061980,Is the woman looking to cross the other path?,900061980,no
12477,396,Do the armchairs and sofa match?,3962,yes
12478,900003962,Do the armchairs and sofa match?,900003962,no
12479,13074,Is the man concentrating on his moves?,130740,yes
12480,900130740,Is the man concentrating on his moves?,900130740,no
12481,908,Are the birds the same type?,9080,no
12482,900009080,Are the birds the same type?,900009080,yes
12483,18552,Is she sitting?,185522,no
12484,900185522,Is she sitting?,900185522,yes
12485,12271,Is it time to eat?,122711,yes
12486,900122711,Is it time to eat?,900122711,no
12487,6103,Do you see a hat on the coat rack?,61031,no
12488,4820,Is the dog facing the couch?,48201,yes
12489,900048201,Is the dog facing the couch?,900048201,no
12490,49,Are they playing a gaming system?,490,yes
12491,900000490,Are they playing a gaming system?,900000490,no
12492,17053,Are there any clouds in the sky?,170532,no
12493,900170532,Are there any clouds in the sky?,900170532,yes
12494,11368,Is the apple closest to the small girl?,113680,no
12495,900113680,Is the apple closest to the small girl?,900113680,yes
12496,12931,Is the dog sleeping?,129310,yes
12497,900129310,Is the dog sleeping?,900129310,no
12498,5955,Is the girl watching the TV?,59552,yes
12499,900059552,Is the girl watching the TV?,900059552,no
12500,9365,Is this man limping?,93650,yes
12501,900093650,Is this man limping?,900093650,no
12502,19153,Are the curtains are drawn?,191532,no
12503,14855,Is the man frightened by the birds?,148551,yes
12504,900148551,Is the man frightened by the birds?,900148551,no
12505,4591,Is the dog begging for food?,45911,yes
12506,900045911,Is the dog begging for food?,900045911,no
12507,3077,Do you like smores?,30772,yes
12508,10715,Is there a bee hive in the tree?,107151,yes
12509,900107151,Is there a bee hive in the tree?,900107151,no
12510,9702,Is this a homey scene?,97020,yes
12511,1218,Is the photo on the wall of the woman?,12180,yes
12512,900012180,Is the photo on the wall of the woman?,900012180,no
12513,6282,Are there more ducks than people?,62821,no
12514,900062821,Are there more ducks than people?,900062821,yes
12515,10611,Are the man and woman waving at each other?,106111,yes
12516,900106111,Are the man and woman waving at each other?,900106111,no
12517,9835,Is it a sunny day?,98352,yes
